State FIPS,County FIPS,Postal,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
18,19,IN,Clark County,"12,743","10,750","14,735",11.9,10.1,13.8,"4,328","3,508","5,147",17.3,14,20.6,"2,718","2,164","3,272",15.3,12.2,18.4,"48,284","46,257","50,311",,,,,,
18,21,IN,Clay County,"3,652","2,945","4,360",14,11.3,16.7,"1,341","1,060","1,622",21.1,16.7,25.6,846,653,"1,039",18,13.9,22.1,"42,667","39,353","45,982",,,,,,
18,23,IN,Clinton County,"4,142","3,220","5,063",12.5,9.7,15.2,"1,738","1,370","2,106",19.3,15.2,23.4,"1,068",818,"1,318",16.9,12.9,20.8,"46,315","42,725","49,905",,,,,,
18,25,IN,Crawford County,"1,972","1,571","2,372",19,15.1,22.8,636,502,769,28.3,22.3,34.2,414,323,505,24.5,19.1,29.9,"36,811","33,241","40,382",,,,,,
18,27,IN,Daviess County,"4,705","3,699","5,711",15.6,12.3,19,"2,072","1,613","2,531",24.3,18.9,29.6,"1,331","1,016","1,646",22.6,17.3,28,"41,675","38,404","44,947",,,,,,
18,29,IN,Dearborn County,"4,446","3,476","5,415",8.9,7,10.8,"1,579","1,226","1,932",12.8,9.9,15.6,"1,046",807,"1,285",11.5,8.9,14.2,"55,168","51,875","58,461",,,,,,
18,31,IN,Decatur County,"2,966","2,308","3,624",12,9.3,14.7,"1,178",919,"1,438",18.4,14.4,22.5,784,608,960,16.8,13,20.6,"45,042","40,936","49,149",,,,,,
18,33,IN,De Kalb County,"3,972","3,106","4,838",9.6,7.5,11.7,"1,553","1,198","1,909",14.5,11.2,17.8,996,758,"1,234",12.7,9.6,15.7,"44,702","41,685","47,718",,,,,,
18,35,IN,Delaware County,"22,254","19,591","24,918",20.7,18.2,23.1,"5,286","4,281","6,290",23.5,19,27.9,"3,483","2,794","4,172",21.5,17.3,25.8,"35,935","33,482","38,388",,,,,,
18,37,IN,Dubois County,"2,918","2,265","3,571",7.2,5.6,8.8,913,706,"1,119",8.8,6.8,10.7,587,446,728,7.7,5.8,9.5,"54,687","50,224","59,149",,,,,,
18,39,IN,Elkhart County,"28,473","24,675","32,272",14.4,12.5,16.4,"12,177","10,284","14,069",21.8,18.4,25.2,"7,638","6,394","8,882",19.7,16.5,22.9,"43,531","41,612","45,450",,,,,,
18,41,IN,Fayette County,"4,203","3,393","5,013",17.8,14.4,21.3,"1,500","1,193","1,807",27.1,21.5,32.6,"1,006",795,"1,217",25.1,19.8,30.3,"35,343","32,665","38,021",,,,,,
18,43,IN,Floyd County,"9,041","7,532","10,550",12.3,10.3,14.4,"3,158","2,552","3,764",18,14.6,21.5,"1,933","1,519","2,347",15,11.8,18.2,"51,812","48,496","55,129",,,,,,
18,45,IN,Fountain County,"2,150","1,723","2,577",13,10.4,15.5,766,610,923,19.2,15.3,23.2,489,384,594,16.4,12.9,20,"43,678","39,807","47,549",,,,,,
18,47,IN,Franklin County,"2,496","1,975","3,016",10.9,8.6,13.2,893,701,"1,085",14.9,11.7,18.1,579,448,710,13,10.1,16,"49,117","44,474","53,759",,,,,,
18,49,IN,Fulton County,"2,375","1,822","2,928",11.9,9.1,14.6,945,724,"1,166",19.5,14.9,24,628,477,779,17.8,13.5,22.1,"39,535","36,508","42,561",,,,,,
18,51,IN,Gibson County,"3,640","2,947","4,332",11.4,9.2,13.5,"1,147",903,"1,391",14.6,11.5,17.7,736,570,902,12.9,10,15.8,"47,446","44,501","50,390",,,,,,
18,53,IN,Grant County,"11,463","9,549","13,377",18.1,15.1,21.2,"3,617","2,874","4,360",25.1,19.9,30.3,"2,243","1,706","2,780",21.5,16.3,26.6,"38,629","35,792","41,466",,,,,,
18,55,IN,Greene County,"5,277","4,415","6,139",16.6,13.9,19.3,"1,696","1,374","2,017",23.3,18.9,27.7,"1,079",855,"1,303",20.3,16.1,24.5,"41,394","38,291","44,496",,,,,,
18,57,IN,Hamilton County,"15,521","13,397","17,644",5.6,4.8,6.4,"5,608","4,732","6,485",7,5.9,8.1,"3,686","3,094","4,278",6.3,5.2,7.3,"76,878","73,864","79,893",,,,,,
18,59,IN,Hancock County,"4,394","3,523","5,264",6.5,5.2,7.8,"1,600","1,280","1,920",9,7.2,10.8,"1,049",833,"1,265",8,6.4,9.7,"59,652","55,990","63,314",,,,,,
18,61,IN,Harrison County,"3,624","2,791","4,456",9.8,7.5,12,"1,214",939,"1,490",13.9,10.8,17.1,806,614,998,12.6,9.6,15.6,"48,028","44,115","51,942",,,,,,
18,63,IN,Hendricks County,"6,897","5,341","8,454",5.1,3.9,6.2,"2,356","1,826","2,886",6.5,5.1,8,"1,543","1,179","1,907",5.7,4.4,7.1,"67,011","62,915","71,107",,,,,,
18,65,IN,Henry County,"6,776","5,679","7,872",15,12.6,17.5,"2,136","1,705","2,567",20.5,16.3,24.6,"1,309","1,007","1,611",16.9,13,20.8,"39,989","37,048","42,930",,,,,,
18,67,IN,Howard County,"12,369","10,545","14,193",15.1,12.9,17.4,"4,659","3,911","5,407",23.8,19.9,27.6,"2,904","2,366","3,442",20.4,16.6,24.2,"47,108","43,284","50,933",,,,,,
18,69,IN,Huntington County,"3,796","3,015","4,576",10.5,8.3,12.6,"1,290","1,002","1,579",14.8,11.5,18.1,862,664,"1,060",13.6,10.5,16.8,"44,820","41,267","48,374",,,,,,
18,71,IN,Jackson County,"5,554","4,662","6,446",13.3,11.2,15.5,"1,790","1,426","2,153",17.4,13.9,21,"1,129",868,"1,390",15.3,11.8,18.8,"41,861","38,624","45,098",,,,,,
18,73,IN,Jasper County,"3,053","2,359","3,747",9.6,7.4,11.8,"1,162",906,"1,419",13.9,10.9,17,762,584,940,12.7,9.7,15.7,"53,325","48,949","57,702",,,,,,
18,75,IN,Jay County,"3,320","2,717","3,923",16,13.1,18.9,"1,340","1,074","1,607",24.7,19.8,29.6,799,618,980,20.5,15.9,25.2,"38,453","34,850","42,057",,,,,,
18,77,IN,Jefferson County,"4,227","3,308","5,146",13.6,10.7,16.6,"1,433","1,113","1,754",20,15.5,24.5,898,682,"1,114",17,12.9,21.1,"42,204","38,744","45,663",,,,,,
18,79,IN,Jennings County,"4,377","3,599","5,155",15.8,13,18.6,"1,553","1,244","1,863",22,17.6,26.3,"1,001",790,"1,212",19.3,15.2,23.3,"41,588","37,879","45,298",,,,,,
18,81,IN,Johnson County,"13,521","11,542","15,500",9.7,8.3,11.2,"4,525","3,686","5,363",12.7,10.3,15,"2,884","2,286","3,482",11.2,8.9,13.5,"57,634","54,539","60,729",,,,,,
18,83,IN,Knox County,"6,338","5,164","7,511",17.8,14.5,21.1,"1,908","1,505","2,312",24.2,19.1,29.3,"1,233",955,"1,511",22.4,17.3,27.4,"37,805","34,990","40,620",,,,,,
18,85,IN,Kosciusko County,"8,109","6,848","9,369",10.8,9.1,12.5,"3,116","2,571","3,661",16,13.2,18.8,"1,926","1,538","2,314",13.8,11,16.5,"47,152","45,009","49,295",,,,,,
18,87,IN,Lagrange County,"4,891","3,984","5,799",13.2,10.8,15.7,"2,466","1,924","3,008",20.7,16.2,25.3,"1,495","1,124","1,866",18.1,13.6,22.5,"45,578","42,309","48,847",,,,,,
18,89,IN,Lake County,"79,923","73,423","86,423",16.4,15.1,17.7,"31,691","28,418","34,963",24.8,22.2,27.3,"20,354","17,917","22,791",21.8,19.2,24.5,"47,054","45,439","48,669",,,,,,
18,91,IN,La Porte County,"15,114","12,685","17,543",14.5,12.2,16.8,"5,767","4,812","6,723",23,19.2,26.8,"3,687","3,021","4,353",20.2,16.6,23.9,"46,022","43,612","48,431",,,,,,
18,93,IN,Lawrence County,"6,947","5,778","8,117",15.4,12.8,18,"2,321","1,900","2,743",22.4,18.3,26.4,"1,484","1,193","1,775",19.2,15.4,22.9,"39,398","37,587","41,209",,,,,,
18,95,IN,Madison County,"18,309","15,880","20,739",14.7,12.7,16.6,"6,251","5,079","7,423",21.5,17.5,25.6,"3,957","3,131","4,783",18.9,15,22.9,"41,774","40,064","43,484",,,,,,
18,97,IN,Marion County,"171,860","162,886","180,833",19.7,18.7,20.8,"63,287","58,004","68,570",28.4,26,30.8,"39,386","35,681","43,091",26.2,23.8,28.7,"41,201","39,929","42,473",,,,,,
18,99,IN,Marshall County,"6,282","5,335","7,228",13.6,11.5,15.6,"2,265","1,874","2,656",18.2,15.1,21.4,"1,351","1,080","1,622",14.9,11.9,17.9,"46,767","42,577","50,957",,,,,,
18,101,IN,Martin County,"1,327","1,036","1,619",13.5,10.6,16.5,424,330,518,18.5,14.4,22.6,275,211,339,16.4,12.6,20.2,"42,825","38,838","46,812",,,,,,
18,103,IN,Miami County,"5,551","4,662","6,439",17,14.3,19.8,"1,795","1,466","2,125",22.5,18.4,26.7,"1,158",938,"1,378",19.9,16.1,23.7,"39,392","36,037","42,747",,,,,,
18,105,IN,Monroe County,"25,663","23,132","28,193",21.9,19.8,24.1,"3,741","2,961","4,521",17.6,14,21.3,"2,237","1,718","2,756",15.4,11.8,19,"36,061","34,159","37,962",,,,,,
18,107,IN,Montgomery County,"4,966","4,112","5,819",13.6,11.2,15.9,"1,757","1,422","2,091",19.8,16,23.5,"1,111",882,"1,340",17,13.5,20.6,"47,134","43,589","50,679",,,,,,
18,109,IN,Morgan County,"7,152","5,697","8,606",10.2,8.1,12.3,"2,566","2,007","3,126",15,11.7,18.2,"1,702","1,302","2,102",13.3,10.2,16.5,"55,411","51,373","59,449",,,,,,
18,111,IN,Newton County,"1,484","1,150","1,817",11,8.5,13.5,482,373,591,15.8,12.2,19.3,321,247,395,13.6,10.4,16.7,"47,764","44,257","51,272",,,,,,
18,113,IN,Noble County,"6,546","5,549","7,544",13.9,11.8,16,"2,397","1,945","2,849",19,15.4,22.6,"1,528","1,224","1,832",16.7,13.4,20.1,"43,350","39,857","46,843",,,,,,
18,115,IN,Ohio County,597,458,736,10.2,7.8,12.6,187,145,228,14.9,11.5,18.1,118,90,146,12.7,9.7,15.7,"49,541","44,452","54,630",,,,,,
18,117,IN,Orange County,"3,238","2,596","3,881",16.9,13.5,20.2,"1,169",912,"1,426",24.5,19.1,29.8,766,587,945,22,16.8,27.1,"36,620","33,366","39,875",,,,,,
18,119,IN,Owen County,"3,160","2,494","3,825",14.3,11.3,17.3,"1,119",872,"1,367",23,17.9,28.1,752,578,926,20.5,15.7,25.2,"41,422","39,390","43,455",,,,,,
18,121,IN,Parke County,"2,403","1,834","2,971",15.7,12,19.4,981,757,"1,205",27.8,21.5,34.1,647,494,800,25.1,19.1,31,"41,011","37,221","44,802",,,,,,
18,123,IN,Perry County,"2,062","1,552","2,572",12,9,14.9,655,507,803,16.8,13,20.6,423,323,523,15.2,11.6,18.8,"44,652","41,626","47,677",,,,,,
18,125,IN,Pike County,"1,425","1,120","1,731",11.8,9.3,14.4,430,335,525,15.9,12.4,19.4,278,213,343,14.4,11,17.7,"40,452","37,474","43,431",,,,,,
18,127,IN,Porter County,"12,162","9,998","14,326",7.6,6.3,9,"3,876","2,987","4,765",10,7.7,12.3,"2,567","1,962","3,172",8.9,6.8,11,"60,718","56,085","65,350",,,,,,
18,129,IN,Posey County,"2,147","1,640","2,654",8.4,6.4,10.3,665,513,816,11.3,8.8,13.9,441,339,543,9.6,7.4,11.8,"55,517","50,774","60,260",,,,,,
18,131,IN,Pulaski County,"1,738","1,369","2,107",13.1,10.4,15.9,605,474,736,18.9,14.8,23,399,308,490,16.8,12.9,20.6,"44,483","40,360","48,607",,,,,,
18,133,IN,Putnam County,"4,161","3,290","5,032",13.1,10.3,15.8,"1,300","1,039","1,561",17,13.6,20.4,851,672,"1,030",14.9,11.8,18.1,"47,394","43,951","50,836",,,,,,
18,135,IN,Randolph County,"4,424","3,705","5,144",17.5,14.6,20.3,"1,615","1,339","1,892",26.7,22.1,31.2,"1,031",833,"1,229",23,18.6,27.4,"37,021","34,065","39,977",,,,,,
18,137,IN,Ripley County,"3,193","2,595","3,790",11.8,9.6,14,"1,123",896,"1,349",15.8,12.6,19,716,560,872,13.7,10.7,16.7,"44,179","40,822","47,537",,,,,,
18,139,IN,Rush County,"2,285","1,842","2,728",13.6,10.9,16.2,765,602,929,18.5,14.6,22.5,512,399,625,16.4,12.8,20,"43,716","40,188","47,244",,,,,,
18,141,IN,St. Joseph County,"41,682","37,367","45,998",16.4,14.7,18.1,"14,376","12,481","16,271",22.1,19.2,25,"9,050","7,615","10,485",19.7,16.6,22.8,"43,544","41,675","45,413",,,,,,
18,143,IN,Scott County,"3,875","3,043","4,707",16.6,13,20.1,"1,457","1,136","1,777",25.7,20,31.4,979,759,"1,199",23.8,18.5,29.2,"38,812","35,529","42,095",,,,,,
18,145,IN,Shelby County,"5,447","4,538","6,355",12.4,10.4,14.5,"2,038","1,686","2,391",19.1,15.8,22.4,"1,293","1,046","1,540",16.6,13.4,19.8,"50,611","47,233","53,989",,,,,,
18,147,IN,Spencer County,"1,983","1,561","2,404",10,7.9,12.1,651,515,787,13.9,11,16.8,425,332,518,12.1,9.5,14.8,"49,006","44,982","53,031",,,,,,
18,149,IN,Starke County,"3,192","2,496","3,888",13.8,10.8,16.8,"1,276",986,"1,565",23,17.7,28.2,844,645,"1,043",21.1,16.1,26.1,"40,369","37,523","43,215",,,,,,
18,151,IN,Steuben County,"4,411","3,710","5,111",13.6,11.4,15.7,"1,483","1,185","1,781",19.3,15.4,23.2,952,747,"1,157",16.9,13.2,20.5,"45,879","42,080","49,678",,,,,,
18,153,IN,Sullivan County,"3,221","2,566","3,876",17.1,13.6,20.6,988,778,"1,197",22.4,17.6,27.1,616,477,755,18.7,14.5,22.9,"39,091","35,263","42,919",,,,,,
18,155,IN,Switzerland County,"1,648","1,285","2,011",17.2,13.4,21,620,483,757,27.3,21.2,33.3,413,317,509,25.1,19.2,30.9,"41,837","38,295","45,378",,,,,,
18,157,IN,Tippecanoe County,"31,945","29,190","34,700",20.9,19.1,22.7,"6,577","5,507","7,646",19,15.9,22.1,"3,984","3,272","4,696",17,13.9,20,"41,917","40,005","43,829",,,,,,
18,159,IN,Tipton County,"1,426","1,093","1,759",9.1,7,11.2,484,375,593,13.1,10.1,16,311,239,383,11.2,8.6,13.7,"52,423","47,527","57,318",,,,,,
18,161,IN,Union County,956,748,"1,163",13.8,10.8,16.7,355,279,432,21.3,16.8,26,230,178,282,18.8,14.5,23,"43,630","39,206","48,055",,,,,,
18,163,IN,Vanderburgh County,"25,579","22,369","28,790",15.2,13.3,17.1,"7,271","5,851","8,691",19.1,15.4,22.8,"4,159","3,196","5,122",15.9,12.2,19.6,"42,404","39,599","45,209",,,,,,
18,165,IN,Vermillion County,"2,439","2,043","2,834",15.4,12.9,17.9,758,615,901,20.5,16.6,24.4,482,383,581,17.5,13.9,21.1,"40,164","36,759","43,568",,,,,,
18,167,IN,Vigo County,"20,152","17,437","22,867",20.9,18.1,23.7,"6,343","5,331","7,356",28.7,24.1,33.2,"3,973","3,270","4,676",25.4,20.9,29.9,"37,876","34,935","40,818",,,,,,
18,169,IN,Wabash County,"4,263","3,529","4,996",13.9,11.5,16.3,"1,326","1,085","1,566",19.2,15.7,22.7,819,654,984,16.3,13,19.6,"42,076","39,071","45,081",,,,,,
18,171,IN,Warren County,737,562,912,8.8,6.7,10.9,257,198,317,13.5,10.4,16.6,165,126,204,11.3,8.6,14,"50,841","46,311","55,371",,,,,,
18,173,IN,Warrick County,"4,623","3,699","5,547",8,6.4,9.6,"1,629","1,313","1,945",11.2,9,13.4,"1,045",830,"1,260",9.6,7.6,11.6,"58,436","55,110","61,763",,,,,,
18,175,IN,Washington County,"4,237","3,408","5,066",15.5,12.5,18.5,"1,558","1,229","1,888",23.6,18.7,28.7,"1,013",787,"1,239",20.8,16.1,25.4,"40,419","37,591","43,246",,,,,,
18,177,IN,Wayne County,"12,974","11,262","14,686",19.9,17.3,22.6,"4,298","3,564","5,032",28.4,23.5,33.2,"2,611","2,105","3,117",24.4,19.7,29.1,"38,909","36,533","41,284",,,,,,
18,179,IN,Wells County,"2,520","1,961","3,080",9.3,7.3,11.4,854,670,"1,037",13.1,10.3,15.9,553,431,675,11.5,8.9,14,"48,000","44,190","51,811",,,,,,
18,181,IN,White County,"2,490","1,951","3,029",10.8,8.5,13.1,918,717,"1,119",16.3,12.7,19.9,611,469,753,15.2,11.6,18.7,"46,495","43,167","49,823",,,,,,
18,183,IN,Whitley County,"2,577","2,019","3,136",8,6.2,9.7,874,680,"1,068",11,8.6,13.5,576,443,709,9.9,7.6,12.2,"48,451","45,115","51,788",,,,,,
19,0,IA,Iowa,"342,309","333,186","351,431",11.8,11.5,12.1,"109,384","104,021","114,747",15.6,14.8,16.4,"64,558","60,055","69,061",13,12.1,13.9,"48,065","47,648","48,482","40,160","37,259","43,061",20.1,18.6,21.5
19,1,IA,Adair County,768,606,930,10.7,8.4,12.9,222,170,273,14.6,11.2,18,134,99,169,12.1,9,15.3,"47,553","43,850","51,256",,,,,,
19,3,IA,Adams County,478,363,593,12.4,9.4,15.4,157,120,194,18.6,14.2,22.9,97,72,122,15.1,11.2,19,"38,191","34,347","42,035",,,,,,
19,5,IA,Allamakee County,"1,978","1,542","2,415",14.1,11,17.2,737,566,908,21.9,16.8,27,444,327,561,18.8,13.9,23.8,"44,119","41,288","46,951",,,,,,
19,7,IA,Appanoose County,"2,411","1,943","2,879",19.3,15.6,23,782,617,947,28.1,22.2,34,463,348,578,23.6,17.8,29.5,"33,663","30,504","36,822",,,,,,
19,9,IA,Audubon County,586,448,724,10,7.7,12.4,177,136,218,13.2,10.2,16.3,106,78,134,10.5,7.7,13.2,"45,280","40,842","49,718",,,,,,
19,11,IA,Benton County,"2,089","1,618","2,559",7.9,6.1,9.7,692,533,850,10.7,8.2,13.2,425,315,535,8.8,6.5,11.1,"56,592","52,337","60,848",,,,,,
19,13,IA,Black Hawk County,"21,437","19,034","23,841",17.3,15.4,19.3,"5,888","4,985","6,792",21.4,18.1,24.7,"3,273","2,638","3,908",17.4,14.1,20.8,"42,753","40,454","45,052",,,,,,
19,15,IA,Boone County,"2,088","1,610","2,566",8.2,6.3,10.1,660,502,817,11.4,8.7,14.1,400,294,506,9.5,7,12.1,"51,678","46,929","56,427",,,,,,
19,17,IA,Bremer County,"1,633","1,285","1,982",7.5,5.9,9.1,418,324,511,8,6.2,9.8,258,194,322,6.8,5.1,8.5,"54,482","49,988","58,976",,,,,,
19,19,IA,Buchanan County,"2,231","1,744","2,718",10.9,8.5,13.2,967,750,"1,184",17.3,13.4,21.1,583,434,732,14.7,10.9,18.4,"51,052","47,003","55,101",,,,,,
19,21,IA,Buena Vista County,"2,809","2,399","3,218",15.2,12.9,17.4,"1,003",831,"1,175",19.8,16.4,23.2,534,405,663,14.9,11.3,18.6,"43,864","39,828","47,900",,,,,,
19,23,IA,Butler County,"1,452","1,185","1,719",10.3,8.4,12.2,430,336,523,13.4,10.5,16.3,251,185,317,10.9,8,13.8,"50,400","47,517","53,284",,,,,,
19,25,IA,Calhoun County,"1,001",759,"1,244",11.2,8.5,13.9,318,243,392,16.2,12.3,19.9,202,149,255,14,10.3,17.6,"44,833","40,997","48,669",,,,,,
19,27,IA,Carroll County,"1,965","1,587","2,343",9.8,7.9,11.7,556,434,678,11,8.6,13.4,334,250,418,9.2,6.9,11.5,"46,086","41,862","50,309",,,,,,
19,29,IA,Cass County,"1,772","1,377","2,167",13.1,10.2,16,599,459,739,19.4,14.9,24,349,253,445,15.9,11.5,20.3,"40,358","36,545","44,171",,,,,,
19,31,IA,Cedar County,"1,405","1,105","1,705",7.9,6.2,9.6,439,343,535,10.5,8.2,12.8,270,204,336,8.8,6.6,10.9,"52,600","48,491","56,709",,,,,,
19,33,IA,Cerro Gordo County,"4,496","3,455","5,536",10.6,8.1,13,"1,393","1,059","1,726",15.2,11.5,18.8,854,628,"1,080",12.9,9.5,16.3,"44,494","40,711","48,276",,,,,,
19,35,IA,Cherokee County,"1,075",839,"1,311",9.7,7.6,11.9,337,261,412,13.9,10.8,17,204,151,257,11.2,8.3,14.1,"44,474","40,702","48,246",,,,,,
19,37,IA,Chickasaw County,"1,103",840,"1,366",9.3,7.1,11.5,382,292,472,13.1,10,16.2,238,176,300,11.4,8.5,14.4,"43,990","39,743","48,238",,,,,,
19,39,IA,Clarke County,"1,068",824,"1,311",12,9.2,14.7,424,324,523,19.2,14.7,23.7,262,194,330,17,12.6,21.4,"42,384","38,686","46,082",,,,,,
19,41,IA,Clay County,"1,476","1,108","1,845",9,6.8,11.3,555,422,689,14.8,11.3,18.4,336,249,423,12.6,9.3,15.9,"44,294","40,084","48,503",,,,,,
19,43,IA,Clayton County,"1,928","1,536","2,320",11.3,9,13.6,726,563,888,18.5,14.3,22.6,413,302,524,14.6,10.6,18.5,"43,387","39,797","46,977",,,,,,
19,45,IA,Clinton County,"5,727","4,596","6,857",11.9,9.6,14.3,"2,007","1,576","2,437",17.6,13.8,21.4,"1,233",935,"1,531",14.9,11.3,18.5,"47,020","43,443","50,598",,,,,,
19,47,IA,Crawford County,"1,967","1,513","2,420",12.3,9.4,15.1,727,560,894,17.1,13.2,21,438,325,551,14.8,11,18.6,"42,916","39,032","46,799",,,,,,
19,49,IA,Dallas County,"3,706","3,001","4,410",6,4.9,7.2,"1,233",967,"1,499",7.4,5.8,9.1,723,539,907,6.2,4.7,7.8,"71,854","66,270","77,439",,,,,,
19,51,IA,Davis County,"1,244",928,"1,560",14.9,11.1,18.7,588,445,732,25.6,19.4,31.8,368,269,467,22.8,16.7,29,"42,741","39,321","46,161",,,,,,
19,53,IA,Decatur County,"1,586","1,251","1,920",21.1,16.6,25.5,494,379,609,27.6,21.2,34.1,306,226,386,25.2,18.6,31.7,"32,242","29,277","35,208",,,,,,
19,55,IA,Delaware County,"1,571","1,195","1,946",9.3,7.1,11.5,533,407,660,12.7,9.7,15.7,335,247,423,10.6,7.9,13.4,"48,574","44,605","52,542",,,,,,
19,57,IA,Des Moines County,"5,144","3,963","6,325",12.8,9.9,15.7,"2,024","1,550","2,497",21.9,16.8,27,"1,273",942,"1,604",19.5,14.4,24.6,"41,273","38,324","44,223",,,,,,
19,59,IA,Dickinson County,"1,379","1,072","1,685",8.4,6.6,10.3,359,276,443,11.2,8.6,13.8,207,153,261,9,6.7,11.4,"50,069","46,524","53,615",,,,,,
19,61,IA,Dubuque County,"8,497","6,834","10,159",9.5,7.7,11.4,"2,912","2,329","3,495",13.3,10.6,16,"1,700","1,297","2,103",10.8,8.3,13.4,"46,894","44,481","49,306",,,,,,
19,63,IA,Emmet County,"1,093",836,"1,351",11.3,8.7,14,394,301,486,17.2,13.1,21.2,248,184,312,15.5,11.5,19.6,"42,979","39,395","46,564",,,,,,
19,65,IA,Fayette County,"2,483","1,931","3,035",12.9,10,15.7,790,613,967,17.8,13.8,21.8,498,376,620,15.4,11.6,19.1,"41,809","38,038","45,580",,,,,,
19,67,IA,Floyd County,"1,960","1,570","2,350",12.6,10.1,15.1,673,524,823,17.9,13.9,21.9,403,298,508,14.9,11,18.8,"43,288","39,317","47,260",,,,,,
19,69,IA,Franklin County,"1,054",805,"1,303",10.2,7.8,12.7,395,300,490,15.8,12,19.6,248,182,314,13.8,10.1,17.5,"46,082","42,862","49,303",,,,,,
19,71,IA,Fremont County,752,571,934,10.4,7.9,13,255,194,316,15.3,11.6,18.9,160,118,202,13.2,9.7,16.6,"45,897","41,371","50,424",,,,,,
19,73,IA,Greene County,"1,019",787,"1,252",11.3,8.8,13.9,346,266,425,16.6,12.7,20.3,208,154,262,13.3,9.8,16.7,"44,476","40,044","48,908",,,,,,
19,75,IA,Grundy County,756,588,923,6.3,4.9,7.7,217,169,266,8,6.2,9.8,138,105,171,6.8,5.2,8.5,"55,901","50,833","60,969",,,,,,
19,77,IA,Guthrie County,981,748,"1,215",9.2,7,11.4,331,253,409,13.5,10.3,16.7,207,152,262,11.2,8.2,14.1,"48,626","44,283","52,970",,,,,,
19,79,IA,Hamilton County,"1,380","1,070","1,690",9.2,7.1,11.3,466,359,572,13.4,10.3,16.4,291,216,366,11.3,8.4,14.2,"46,994","42,588","51,400",,,,,,
19,81,IA,Hancock County,995,778,"1,213",9.2,7.2,11.2,349,271,427,13.7,10.7,16.8,212,159,265,11.4,8.5,14.2,"48,040","43,511","52,569",,,,,,
19,83,IA,Hardin County,"1,603","1,227","1,979",9.8,7.5,12.1,635,488,781,16.6,12.8,20.4,380,279,481,14,10.3,17.7,"44,705","41,627","47,784",,,,,,
19,85,IA,Harrison County,"1,592","1,254","1,930",10.6,8.4,12.9,531,416,646,14.9,11.7,18.2,323,243,403,12.4,9.3,15.4,"50,368","45,939","54,797",,,,,,
19,87,IA,Henry County,"2,878","2,455","3,302",15.8,13.5,18.2,852,705,"1,000",19.6,16.2,23,491,387,595,15.5,12.2,18.8,"43,887","39,816","47,957",,,,,,
19,89,IA,Howard County,"1,069",822,"1,315",11.6,8.9,14.2,379,291,467,17.2,13.2,21.2,227,167,287,14.7,10.8,18.6,"42,421","38,775","46,068",,,,,,
19,91,IA,Humboldt County,932,719,"1,144",10.1,7.8,12.3,329,254,404,15.4,11.9,18.9,196,145,247,12.7,9.4,16,"46,437","42,296","50,578",,,,,,
19,93,IA,Ida County,745,588,903,11.2,8.8,13.6,227,176,279,15,11.6,18.4,141,105,177,12.9,9.6,16.2,"44,892","40,932","48,851",,,,,,
19,95,IA,Iowa County,"1,177",926,"1,429",7.6,6,9.2,351,275,427,9.2,7.2,11.2,206,154,258,7.4,5.5,9.3,"52,079","47,575","56,582",,,,,,
19,97,IA,Jackson County,"2,058","1,535","2,582",10.6,7.9,13.3,748,570,926,16.8,12.8,20.8,471,349,593,14,10.4,17.6,"44,567","40,806","48,327",,,,,,
19,99,IA,Jasper County,"3,480","2,760","4,200",10,8,12.1,"1,077",843,"1,311",13,10.2,15.8,658,500,816,10.9,8.3,13.5,"48,439","45,847","51,030",,,,,,
19,101,IA,Jefferson County,"2,292","1,794","2,789",15.4,12,18.7,639,492,786,21.5,16.6,26.5,380,280,480,17.5,12.9,22.2,"41,523","37,693","45,353",,,,,,
19,103,IA,Johnson County,"20,390","18,579","22,201",16.6,15.2,18.1,"2,886","2,189","3,582",11.5,8.8,14.3,"1,847","1,365","2,329",11,8.1,13.8,"48,955","47,308","50,601",,,,,,
19,105,IA,Jones County,"1,775","1,323","2,227",9.5,7.1,12,569,437,702,13.2,10.2,16.3,346,256,436,11.1,8.2,14,"48,254","44,756","51,751",,,,,,
19,107,IA,Keokuk County,"1,253",986,"1,520",12.1,9.5,14.6,440,339,541,17.9,13.8,22,274,203,345,15.1,11.2,19,"42,969","39,792","46,145",,,,,,
19,109,IA,Kossuth County,"1,502","1,161","1,843",10.1,7.8,12.4,487,378,595,14.2,11,17.3,295,221,369,11.6,8.7,14.5,"47,812","43,941","51,682",,,,,,
19,111,IA,Lee County,"5,021","4,051","5,990",14.9,12,17.8,"1,768","1,399","2,137",23.2,18.3,28,"1,055",796,"1,314",19.1,14.4,23.8,"40,921","37,909","43,934",,,,,,
19,113,IA,Linn County,"19,441","16,655","22,227",9.5,8.2,10.9,"6,287","5,146","7,429",12.6,10.3,14.9,"3,724","2,913","4,535",10.6,8.3,12.9,"53,700","51,094","56,306",,,,,,
